Event,Node,Arrival,Mode
1,16,54.626103189018515,None
1,15,54.705396168165535,None
1,43,54.764984315552276,None
1,19,54.93448341504025,None
1,25,54.96648435795674,None
1,32,55.1352266417849,None
1,13,55.144339583343566,None
1,8,55.168669290063626,None
1,28,55.177839773131055,None
1,39,55.359068123214854,None
1,41,55.62717915872571,None
1,19,55.91489702781539,None
1,33,56.22099013162722,None
1,31,56.346095733636695,None
1,42,56.450783281935415,None
1,20,56.47305431819952,None
1,41,56.47337103462951,None
1,26,56.473731932039264,None
1,5,56.65491919284987,None
1,37,56.65701342727146,None
1,36,56.72381411235831,None
1,18,56.83731436463826,None
1,19,56.83939705559948,None
1,13,56.94150849479812,None
1,43,56.94580010827443,None
1,11,57.085127196954524,None
1,44,57.1346807291357,None
1,41,57.36101446316387,None
1,40,57.43561247167324,None
1,9,57.640776500958495,None
1,25,57.76183252560492,None
1,12,57.870674486340036,None
1,10,57.903145820549426,None
1,19,57.956755340523394,None
1,17,58.21916590753725,None
1,6,58.26239023058484,None
1,21,58.32066239620701,None
1,42,58.397823931629524,None
1,41,58.41884034217009,None
1,24,58.572208496103784,None
1,26,58.60124709222148,None
1,43,58.60737347352582,None
1,34,58.83187963265994,None
1,14,58.93390900689565,None
1,13,58.97330837701812,None
1,19,59.165090784585004,None
1,7,59.2830455578936,None
1,41,59.29781673012169,None
1,31,59.44454544966609,None
1,22,59.52629972352326,None
1,37,59.60634278546516,None
1,5,59.63381001510574,None
1,29,59.88577509792492,None
1,27,60.04849590554348,None
1,19,60.22872875979802,None
1,39,60.25889992810703,None
1,23,60.399628183307016,None
1,42,60.47754031409534,None
1,15,60.583888087825045,None
1,36,60.67818378292219,None
1,43,60.682550104516494,None
1,41,60.71409755350471,None
1,26,60.81506495141105,None
1,38,60.8294551189871,None
1,25,60.85781226033833,None
1,18,60.85867049895142,None
1,13,60.981346962816296,None
1,35,61.14934925799378,None
1,8,61.24324165027823,None
1,19,61.40194731179086,None
1,20,61.42744639906093,None
1,30,61.529755408173685,None
1,9,61.62705968408424,None
1,16,61.67036758846638,None
1,41,61.7421610140468,None
1,19,62.31736462155391,None
1,42,62.443391393446134,None
1,24,62.492231763141675,None
1,31,62.52636326946489,None
1,43,62.53393748703973,None
1,5,62.612613343830915,None
1,37,62.68107575756089,None
1,26,62.76284748199016,None
1,28,62.87234506672182,None
1,41,62.87655530095714,None
1,13,63.02019031921639,None
1,33,63.04848554297906,None
1,19,63.2958124892442,None
1,21,63.342393353076204,None
1,40,63.43070550845237,None
1,34,63.69634594345744,None
1,41,63.92647671272973,None
1,25,63.94893193718172,None
1,32,64.0726517341473,None
1,44,64.10069645364675,None
1,10,64.29692222790096,None
1,42,64.31657095382693,None
1,43,64.36495953088198,None
1,19,64.37500339384142,None
1,11,64.71260116493639,None
1,41,64.81840836618848,None
1,26,64.85283147023164,None
1,14,64.96937701383648,None
1,36,65.004188992523,None
1,18,65.0500777768849,None
1,13,65.0514305687098,None
1,19,65.22636891029063,None
1,39,65.2654548092767,None
1,5,65.49016723570621,None
1,22,65.62848042799217,None
1,41,65.62964855085575,None
1,7,65.64035865519918,None
1,9,65.66299802941957,None
1,31,65.73840621779902,None
1,12,65.78140379554047,None
1,29,65.82520710801857,None
1,27,65.86880645738891,None
1,37,65.9347784122163,None
1,17,66.28754787310709,None
1,42,66.30914158560434,None
1,19,66.31157261976081,None
1,20,66.38130298357275,None
1,15,66.5010723377566,None
1,43,66.53780904733536,None
1,41,66.54711757458057,None
1,24,66.68274857006072,None
1,26,66.74239291704664,None
1,13,66.95799598262114,None
1,25,66.96926567938606,None
1,19,67.10348757801953,None
1,6,67.3454368251343,None
1,41,67.41314067781903,None
1,8,67.4259596493791,None
1,35,68.25303964969798,None
1,19,68.29721865367472,None
1,21,68.29826390340745,None
1,41,68.34915951540823,None
1,42,68.38351025479624,None
1,38,68.53506883875609,None
1,5,68.55745417458469,None
1,31,68.57221921087826,None
1,43,68.5934037956191,None
1,26,68.62231253316412,None
1,16,68.62932949899387,None
1,34,68.70801777119961,None
1,13,68.89743504325197,None
1,36,68.95637493787079,None
1,18,69.00742038680752,None
1,37,69.0135057814027,None
1,19,69.27800106081703,None
1,41,69.37430208514793,None
1,40,69.39551963675837,None
1,9,69.49343996104851,None
1,23,69.5074599716141,None
1,25,69.74924170999209,None
1,39,70.09033268198168,None
1,33,70.16306432993629,None
1,42,70.25196421845268,None
1,10,70.32792718056122,None
1,41,70.3474776514199,None
1,14,70.51438611415956,None
1,43,70.56168922155513,None
1,19,70.62225802034133,None
1,24,70.64887544759497,None
1,30,70.71049245227091,None
1,13,70.87890797424268,None
1,26,70.96568310405985,None
1,44,71.04645058779211,None
1,28,71.08389306805906,None
1,41,71.44228273506239,None
1,20,71.52571679516512,None
1,5,71.58687016856433,None
1,19,71.64034874951204,None
1,7,71.6616348450807,None
1,31,71.7462627814639,None
1,22,71.76501136578607,None
1,29,71.76662704396333,None
1,27,71.96279591292317,None
1,37,72.00300928336523,None
1,43,72.33516741811297,None
1,42,72.34771922995776,None
1,15,72.39848571805767,None
1,41,72.65628072533579,None
1,19,72.6797438690571,None
1,32,72.73709486714435,None
1,13,72.86944518009066,None
1,26,72.89864659356383,None
1,11,72.91674258449194,None
1,36,72.97934821678105,None
1,25,73.02213205014893,None
1,18,73.05825562432369,None
1,8,73.24496959920454,None
1,9,73.39394748424724,None
1,21,73.40529245786202,None
1,12,73.4835165689074,None
1,41,73.6169351233521,None
1,34,73.97138592952012,None
1,19,73.97365297722769,None
1,41,74.23170948682038,None
1,42,74.3905124985721,None
1,17,74.52224499699152,None
1,24,74.55893040830638,None
1,31,74.60793759098651,None
1,43,74.71545660071605,None
1,13,74.75953461889537,None
1,19,74.80673982453641,None
1,5,74.81411604149739,None
1,26,74.85309650565492,None
1,37,75.02368008703878,None
1,39,75.0686319167739,None
1,35,75.20483172910683,None
1,41,75.25449528274245,None
1,16,75.3588579902467,None
1,40,75.52711533331107,None
1,19,75.94250440061019,None
1,41,75.95277754037454,None
1,25,75.95351720204215,None
1,6,76.33200403478278,None
1,10,76.4370063622963,None
1,42,76.47151095024263,None
1,26,76.56155342194079,None
1,13,76.60922321402151,None
1,38,76.61179609627897,None
1,20,76.68053751689125,None
1,14,76.68158007166102,None
1,43,76.72465550847275,None
1,19,76.8820256002767,None
1,18,77.01975974923312,None
1,36,77.03990539165332,None
1,41,77.08977376210844,None
1,33,77.19102946528112,None
1,31,77.4039900582558,None
1,22,77.49068500248906,None
1,9,77.5818050747126,None
1,7,77.73118386597224,None
1,19,77.77530143800774,None
1,29,77.79357692457194,None
1,27,77.85895729430436,None
1,44,78.04250380910139,None
1,5,78.04327391949258,None
1,37,78.08191213537589,None
1,21,78.38727106221732,None
1,24,78.40084018249676,None
1,41,78.40822887839639,None
1,26,78.45075450877515,None
1,15,78.46253219785038,None
1,42,78.50545219817923,None
1,23,78.55843954588663,None
1,13,78.5847539139105,None
1,43,78.63465491420878,None
1,34,78.7704990914412,None
1,25,79.03547935764946,None
1,19,79.03950557547657,None
1,28,79.33877342552745,None
1,8,79.65763095259894,None
1,41,79.66175142191831,None
1,19,80.00685753888081,None
1,39,80.03016230623531,None
1,30,80.09168286610401,None
1,26,80.30190050430699,None
1,13,80.41658224838456,None
1,43,80.44598603382825,None
1,42,80.51361256725225,None
1,41,80.54379011578612,None
1,31,80.59177814266324,None
1,5,80.82061139955348,None
1,18,80.85091615719432,None
1,11,80.91697587396548,None
1,19,80.94191988464567,None
1,36,81.05013274727864,None
1,37,81.26955404362027,None
1,41,81.32318116029496,None
1,40,81.4900575406566,None
1,32,81.52802540069948,None
1,25,81.67660388863864,None
1,20,81.68291143503437,None
1,9,81.72654969868147,None
1,12,81.77922733326632,None
1,19,82.120685408377,None
1,35,82.14898541962273,None
1,24,82.35122180508483,None
1,17,82.39693727738793,None
1,26,82.40145452761053,None
1,41,82.40340786895236,None
1,42,82.42744831671125,None
1,16,82.42901096420285,None
1,43,82.4774355739842,None
1,13,82.50521824314283,None
1,14,82.5375175848363,None
1,10,82.58053175967875,None
1,19,83.33156908658488,None
1,41,83.45523468538696,None
1,21,83.47979941564688,None
1,31,83.65880674741159,None
1,22,83.66065759746303,None
1,29,83.74576088569516,None
1,7,83.77840157364093,None
1,34,83.78319400157243,None
1,5,83.80006804484316,None
1,27,83.97710416884503,None
1,41,84.16282855688162,None
1,33,84.29998237726103,None
1,37,84.3323342166991,None
1,19,84.385269774998,None
1,13,84.43730544311937,None
1,26,84.4698988053784,None
1,42,84.50127711717909,None
1,43,84.56312938554909,None
1,38,84.58476291624123,None
1,15,84.61672653733464,None
1,18,84.78685427132702,None
1,36,84.7948483913521,None
1,25,84.8016444863399,None
1,39,85.16747491748929,None
1,44,85.19515370408992,None
1,6,85.26896981336247,None
1,41,85.29322308454469,None
1,8,85.44239525266751,None
1,19,85.51837673620939,None
1,9,85.71516757937546,None
1,24,86.16185837347795,None
1,13,86.33279124661553,None
1,41,86.35603301808186,None
1,26,86.48846410033308,None
1,43,86.55118627666141,None
1,42,86.55332538326202,None
1,19,86.57880564059404,None
1,31,86.62385548790246,None
1,20,86.72001124227255,None
1,5,86.87331785481999,None
1,28,87.29368533672415,None
1,41,87.4975276918071,None
1,37,87.53231112603261,None
1,23,87.56117821802208,None
1,40,87.60368041318733,None
1,19,87.66045510833897,None
1,25,87.8276592191663,None
1,13,88.32510232925347,None
1,14,88.38132000505769,None
1,21,88.4225544361895,None
1,26,88.42958837231741,None
1,42,88.44494194327868,None
1,41,88.52100904922318,None
1,10,88.57177709635457,None
1,19,88.57281384265838,None
1,43,88.62181773282849,None
1,18,88.63540776210681,None
1,11,88.69008966733129,None
1,36,88.71409786464903,None
1,34,88.82409624562231,None
1,35,89.06817959904735,None
1,30,89.09016227081163,None
1,16,89.23058830729086,None
1,31,89.33463185134488,None
1,22,89.55314693547453,None
1,19,89.56919743778022,None
1,41,89.5766355373494,None
1,29,89.67559870138248,None
1,5,89.67695055870146,None
1,9,89.68917018638419,None
1,7,89.7950824609846,None
1,12,89.83972051789468,None
1,24,89.92767477627385,None
1,26,90.11761152194251,None
1,42,90.13014295462095,None
1,27,90.14851185640123,None
1,39,90.1567553786709,None
1,17,90.30657833717348,None
1,13,90.33844553555407,None
1,41,90.47516126051576,None
1,15,90.5365946997141,None
1,19,90.60332918761712,None
1,37,90.62099660547993,None
1,43,90.63915821226253,None
1,32,90.69703791752585,None
1,25,90.81465862351556,None
1,8,91.23706726763307,None
1,41,91.32209023850936,None
1,33,91.36014062030047,None
1,19,91.71538121235223,None
1,20,91.88403828873997,None
1,42,91.95903045217788,None
1,44,92.05119136826923,None
1,31,92.21062502154273,None
1,41,92.22101818716598,None
1,13,92.32480668050113,None
1,26,92.4062544474242,None
1,43,92.46402496453248,None
1,38,92.52329301531708,None
1,36,92.60656269098914,None
1,5,92.71628475838989,None
1,19,92.73531813226998,None
1,18,92.80398124714047,None
1,37,93.15348958769744,None
1,41,93.22963928795104,None
1,21,93.32984033232606,None
1,40,93.66606797305546,None
1,25,93.84994216342456,None
1,9,93.92386889063279,None
1,19,93.94339961937133,None
1,42,93.96207426786164,None
1,34,93.97326083831382,None
1,24,94.00461085617668,None
1,6,94.08434344846812,None
1,26,94.256743409294,None
1,14,94.38253412974706,None
1,41,94.39699902433718,None
1,43,94.41628713553519,None
1,13,94.4219526412227,None
1,10,94.46962144568933,None
1,19,94.96037618793538,None
1,39,95.1803739850626,None
1,31,95.41771902832626,None
1,29,95.46310876203813,None
1,41,95.47125752029997,None
1,28,95.48674195123377,None
1,5,95.7544179496335,None
1,22,95.85526153834503,None
1,7,95.97852593639223,None
1,19,95.9890938692791,None
1,26,96.03515074737037,None
1,37,96.04931409023757,None
1,42,96.04999720041293,None
1,16,96.11406510148728,None
1,35,96.12083933231263,None
1,27,96.30647695198864,None
1,41,96.3359400469079,None
1,23,96.42256018790296,None
1,43,96.44684338765919,None
1,13,96.5871273926601,None
1,15,96.60901547927921,None
1,25,96.6483890558253,None
1,36,96.65995724196733,None
1,11,96.67661281276374,None
1,18,96.76146500137554,None
1,20,96.77964946324181,None
1,8,97.11271025662353,None
1,19,97.18620177806727,None
1,41,97.43457840886488,None
1,9,97.70096263114311,None
1,26,97.72370209644487,None
1,12,97.92145053015564,None
1,30,98.0063930468174,None
1,24,98.0907166059609,None
1,19,98.17814576596837,None
1,21,98.21151849591514,None
1,31,98.21956064909341,None
1,33,98.26490883560956,None
1,42,98.28741863032609,None
1,43,98.31922945699021,None
1,17,98.35061051430519,None
1,13,98.41466391827403,None
1,41,98.49707452177944,None
1,5,98.64283556200864,None
1,37,98.92416391492239,None
1,34,98.94086215725447,None
1,19,99.07069201400351,None
1,44,99.12064850256071,None
1,41,99.47127797524267,None
1,40,99.49065512112288,None
1,26,99.59398984966674,None
1,25,99.59419566202905,None
1,32,99.71758859057633,None
1,19,99.91703913325568,None
1,39,99.92021675405637,None
1,14,100.20267641821209,None
1,42,100.2626708999849,None
1,43,100.29610076558858,None
1,38,100.36096345468822,None
1,10,100.45860109166763,None
1,13,100.56902833021418,None
1,41,100.59131818943001,None
1,36,100.62493276501003,None
1,18,100.67255063759532,None
1,19,100.8181369061603,None
1,31,101.15508411812671,None
1,29,101.3806716763606,None
1,19,101.526001614787,None
1,26,101.57524073694277,None
1,41,101.61059930600375,None
1,20,101.65645949763058,None
1,5,101.68354574563313,None
1,9,101.70846006744036,None
1,37,101.80209296215565,None
1,22,101.85439060228077,None
1,24,101.91371474160587,None
1,7,101.93686121785808,None
1,42,102.36774962874117,None
1,27,102.41263555741666,None
1,25,102.5101833072678,None
1,13,102.53969221380274,None
1,43,102.58370858864794,None
1,19,102.60023185903663,None
1,15,102.82441213554074,None
1,41,102.87367371670854,None
1,8,102.97797064160639,None
1,16,103.14449707554292,None
1,21,103.1680711581763,None
1,35,103.17882354375763,None
1,6,103.23307229210903,None
1,26,103.29360386391139,None
1,41,103.5475843283904,None
1,19,103.61874772881478,None
1,28,103.6473435880397,None
1,34,103.94176390448307,None
1,31,104.13201166711507,None
1,42,104.25382908081532,None
1,36,104.34474832754127,None
1,13,104.3704490954483,None
1,43,104.47865772345138,None
1,41,104.49402057209089,None
1,5,104.52031407285139,None
1,19,104.52685588760446,None
1,39,104.7144778588528,None
1,11,104.73461926341228,None
1,18,104.75207576041723,None
1,37,104.9577793030912,None
1,33,105.25061803870662,None
1,40,105.41500736196521,None
1,26,105.4915204038799,None
1,23,105.50004632473096,None
1,19,105.51692128282177,None
1,41,105.6142250583911,None
1,24,105.73800065592545,None
1,9,105.81598063921837,None
1,44,105.82147865040967,None
1,25,105.89147890670291,None
1,12,106.02611608325724,None
1,14,106.04474327026398,None
1,17,106.09736782139697,None
