Event,Node,Arrival,Mode
1,27,14408.697204239656,None
1,42,14408.751783745303,None
1,20,14408.75778144811,None
1,44,14408.828899167509,None
1,27,14408.99930046003,None
1,44,14409.019550192777,None
1,44,14409.157196266156,None
1,27,14409.370636109143,None
1,20,14409.38536215219,None
1,27,14409.45467769099,None
1,46,14409.48515838693,None
1,42,14409.496787791639,None
1,20,14409.536527529748,None
1,46,14409.742340743735,None
1,27,14409.748203751478,None
1,20,14409.763881358509,None
1,42,14409.854365157707,None
1,44,14410.093927219552,None
1,46,14410.16889435579,None
1,27,14410.24767086216,None
1,42,14410.280001296178,None
1,20,14410.37936615712,None
1,46,14410.444870957277,None
1,44,14410.45523082182,None
1,46,14410.532593401751,None
1,46,14410.594659555572,None
1,46,14410.964739901852,None
1,42,14411.38893696137,None
1,46,14411.695272909137,None
1,20,14411.904155013755,None
1,42,14411.942407177154,None
1,44,14412.119907567976,None
1,27,14412.193800529507,None
1,20,14412.209171391296,None
1,27,14412.213679080585,None
1,20,14412.53987906256,None
1,27,14412.648095064676,None
1,44,14412.70087370773,None
1,46,14412.827153542135,None
1,42,14412.8400445809,None
1,46,14413.030086221412,None
1,42,14413.182641453779,None
1,44,14413.313182472648,None
1,20,14413.438679574088,None
1,42,14413.610016417528,None
1,46,14413.827486926259,None
1,46,14413.878174807889,None
1,27,14414.000792011451,None
1,27,14414.171284329852,None
1,20,14414.236221507223,None
1,27,14414.244458727919,None
1,27,14414.316292613094,None
1,20,14414.507128805857,None
1,20,14414.52656512728,None
1,27,14414.565603617535,None
1,44,14414.634294956679,None
1,20,14414.639055616193,None
1,27,14414.668178300695,None
1,42,14414.695155152329,None
1,42,14414.776219239682,None
1,46,14414.840322334408,None
1,27,14414.936256522667,None
1,27,14415.031720668854,None
1,44,14415.038165590371,None
1,44,14415.280036197451,None
1,27,14415.32197244323,None
1,44,14415.415240850298,None
1,20,14415.576856332571,None
1,27,14415.66640585641,None
1,20,14415.746692520612,None
1,27,14415.818185881537,None
1,20,14415.82447962075,None
1,27,14415.88279978503,None
1,44,14415.935191427943,None
1,44,14416.044666459871,None
1,44,14416.051549464319,None
1,20,14416.308772709364,None
1,20,14416.320029596664,None
1,44,14416.503623227405,None
1,27,14416.521673231096,None
0,15,14416.544522046392,1
1,15,14416.544522046392,None
1,20,14416.552204069558,None
1,42,14416.752901396178,None
1,46,14416.76968461597,None
1,15,14416.7749088981,None
1,42,14416.821665731912,None
1,15,14416.839287402869,None
1,27,14416.87858295715,None
1,42,14416.897763735447,None
1,27,14416.982042382317,None
1,15,14417.047286118932,None
1,15,14417.335100865905,None
1,15,14417.34337329224,None
1,27,14417.401015633968,None
1,15,14417.617006964523,None
1,15,14417.677124665206,None
1,15,14417.710889114449,None
1,27,14417.848810949963,None
1,15,14418.049326579518,None
1,46,14418.187347954003,None
1,15,14418.32874056809,None
1,15,14418.516979371589,None
1,44,14418.556085318634,None
1,27,14418.588465648943,None
1,20,14418.592261285363,None
1,27,14418.678896381154,None
1,44,14418.77083743913,None
1,15,14418.961869734989,None
1,42,14418.98446629828,None
1,20,14419.01821584515,None
1,42,14419.050051609958,None
1,20,14419.313267361937,None
1,44,14419.3655389807,None
1,15,14419.376291758876,None
1,46,14419.537050274455,None
1,42,14419.600116086782,None
1,27,14419.666177094285,None
1,42,14419.67496773394,None
1,46,14419.843232738098,None
1,44,14419.885827312732,None
1,46,14420.010040916193,None
1,27,14420.101571985588,None
1,46,14420.228681577164,None
1,44,14420.233830014742,None
1,15,14420.304429877498,None
1,44,14420.546761042255,None
1,44,14420.670369073532,None
1,44,14420.703862590612,None
1,46,14420.707229177511,None
1,15,14420.730264841413,None
1,44,14420.884233112505,None
1,42,14420.994452587865,None
1,20,14421.010698050864,None
1,27,14421.116536086945,None
1,46,14421.119435880499,None
1,27,14421.40276377292,None
1,42,14421.426205020121,None
1,46,14421.531258187186,None
1,20,14421.556977430428,None
1,20,14421.60660190777,None
1,20,14421.660803649429,None
1,42,14421.883474511227,None
1,27,14422.058203864268,None
1,27,14422.093218596603,None
1,20,14422.144233629551,None
1,20,14422.203051795395,None
1,15,14422.268669375038,None
1,46,14422.274871425803,None
1,20,14422.49176758251,None
1,44,14422.636085316191,None
1,44,14422.640445383693,None
1,42,14422.679247359596,None
1,15,14422.746246279405,None
1,46,14422.940503736743,None
1,27,14423.031162390542,None
1,27,14423.057011141722,None
1,20,14423.070742482498,None
1,20,14423.358772226571,None
1,27,14423.409541112584,None
1,42,14423.490236214247,None
1,20,14423.685737485785,None
1,44,14423.746725098503,None
1,27,14423.756392242152,None
1,20,14423.795860486289,None
1,46,14423.853819790407,None
1,27,14424.065599815032,None
1,46,14424.396412286162,None
1,46,14424.68097520034,None
1,15,14424.733456741975,None
1,42,14424.900793109895,None
1,20,14424.936134176394,None
1,46,14424.939583652613,None
1,44,14424.989763662332,None
1,44,14424.995239838143,None
1,20,14424.999567962066,None
1,46,14425.018886859873,None
1,42,14425.081402631899,None
1,44,14425.082869472923,None
1,15,14425.135236728014,None
1,46,14425.231838761143,None
1,44,14425.34758784329,None
1,44,14425.364443099697,None
1,20,14425.444888077109,None
1,15,14425.851914882502,None
1,46,14425.954364010082,None
1,15,14425.984175497657,None
1,20,14426.149878286773,None
1,20,14426.471382403046,None
1,27,14426.545592942819,None
1,44,14426.581447029983,None
1,46,14426.607497209328,None
1,42,14426.618003922404,None
1,44,14426.81299037635,None
1,20,14426.93119560699,None
1,15,14426.932387747396,None
1,42,14426.940301176248,None
1,27,14427.013677855697,None
1,46,14427.057937697025,None
1,27,14427.178433985899,None
0,3,14427.351880134269,1
1,3,14427.351880134269,None
1,3,14427.432718879774,None
1,27,14427.466898010904,None
1,46,14427.500332133026,None
1,46,14427.670272638105,None
1,46,14427.670552398997,None
1,27,14427.73549522456,None
1,27,14427.782685391569,None
1,46,14427.853274854659,None
1,44,14427.856609633756,None
1,44,14427.869797469622,None
1,42,14427.901505330437,None
1,15,14427.917308062726,None
1,27,14428.034018765815,None
1,27,14428.072283586558,None
1,27,14428.137587051111,None
1,15,14428.183897290624,None
1,20,14428.214823993665,None
1,20,14428.257156539656,None
1,27,14428.318266449636,None
1,42,14428.339114625203,None
1,15,14428.344154698625,None
1,42,14428.382677217702,None
1,42,14428.383552760057,None
1,44,14428.490828092317,None
1,42,14428.553626622099,None
1,46,14428.59678323992,None
1,15,14428.621789961344,None
1,3,14428.810547196104,None
1,3,14428.824194986708,None
1,15,14428.856163460861,None
1,44,14428.99796968515,None
1,46,14429.116331502839,None
1,46,14429.155155916189,None
1,42,14429.348130265158,None
1,44,14429.425572227718,None
1,42,14429.54082542618,None
1,44,14429.55131426379,None
1,3,14429.603466597462,None
1,27,14429.615526623089,None
1,15,14429.648187051802,None
1,46,14429.66682178701,None
1,27,14429.704927439825,None
1,27,14429.715700927833,None
1,20,14429.835235601457,None
1,46,14429.869507140418,None
1,15,14430.016400859975,None
1,42,14430.032752430705,None
1,20,14430.091409554358,None
1,3,14430.10534382644,None
1,27,14430.170953559664,None
1,27,14430.207788878972,None
1,46,14430.264136669046,None
1,27,14430.312258479182,None
1,46,14430.450997928057,None
1,3,14430.514225874307,None
1,44,14430.656447713161,None
1,27,14430.736912003902,None
1,15,14430.824260230678,None
1,44,14430.9274590919,None
1,44,14430.99301745586,None
1,15,14431.035406747495,None
1,27,14431.17662003613,None
1,44,14431.314061687186,None
1,27,14431.399402364246,None
1,44,14431.453521209873,None
1,42,14431.567910680193,None
1,3,14431.70635149132,None
1,15,14431.725585231763,None
1,20,14431.795516249147,None
1,3,14431.826848162274,None
1,42,14431.866930824954,None
1,42,14431.917679917653,None
1,27,14431.962617544214,None
1,44,14431.97460977961,None
0,8,14432.017666259439,1
1,8,14432.017666259439,None
1,44,14432.133017883423,None
1,44,14432.167120956516,None
1,44,14432.239883669628,None
1,42,14432.34134856543,None
1,15,14432.396129454888,None
1,20,14432.467247807672,None
1,42,14432.467251685386,None
1,27,14432.688703531863,None
1,46,14432.706585198202,None
1,44,14432.733452800654,None
1,20,14432.819974537162,None
1,8,14432.854801260833,None
1,20,14432.874236282763,None
1,3,14432.87621168528,None
1,44,14432.90753499416,None
1,42,14433.03914595357,None
1,27,14433.059967153875,None
1,27,14433.137455503547,None
1,15,14433.172557683141,None
1,27,14433.194442820157,None
1,42,14433.290569699455,None
1,8,14433.358837712076,None
1,27,14433.37171093353,None
1,3,14433.397820671658,None
1,3,14433.448541925496,None
1,42,14433.469596607958,None
1,27,14433.50311766245,None
1,46,14433.669799119907,None
1,44,14433.68809754391,None
1,3,14433.751375438795,None
1,20,14433.855469403605,None
1,8,14433.9465526552,None
1,44,14433.96246270528,None
1,8,14434.16009565938,None
1,42,14434.25563589379,None
1,15,14434.324125290153,None
1,44,14434.32439475911,None
1,15,14434.49943369737,None
1,20,14434.52633181265,None
1,3,14434.653929381051,None
1,8,14434.663911865722,None
1,27,14434.67463719075,None
1,15,14434.710870620256,None
1,42,14434.882818654974,None
1,46,14434.946580852013,None
1,46,14434.9741764784,None
1,15,14435.026395085317,None
1,8,14435.104371313397,None
1,15,14435.123667634509,None
1,27,14435.140263739897,None
1,27,14435.19540809438,None
1,3,14435.34412021882,None
1,46,14435.433427508502,None
1,20,14435.612135887519,None
1,8,14435.725476119556,None
1,46,14435.73008096836,None
1,27,14435.746777920023,None
1,27,14435.757398115607,None
1,3,14435.851282903013,None
1,46,14435.876211201597,None
1,27,14435.892072441722,None
1,8,14436.073613690796,None
1,46,14436.097155610763,None
1,44,14436.107284704913,None
1,15,14436.142920435403,None
1,15,14436.286437700463,None
1,8,14436.324848841325,None
1,15,14436.327436449761,None
1,3,14436.478988465758,None
1,3,14436.557617901259,None
1,42,14436.567462851639,None
1,8,14436.579998111927,None
1,15,14436.638973259727,None
1,46,14436.661342706817,None
1,46,14436.675590010856,None
1,20,14436.846270569382,None
1,15,14436.891361787928,None
1,20,14436.90062723866,None
1,46,14436.941577529922,None
1,27,14436.960136744545,None
1,15,14437.018108877013,None
1,8,14437.064018684552,None
1,20,14437.153879655198,None
1,46,14437.242803277533,None
1,42,14437.258976119232,None
1,42,14437.333691565402,None
1,46,14437.483177373682,None
1,20,14437.50095536395,None
1,15,14437.546381958755,None
1,44,14437.691994104838,None
1,20,14437.815710470823,None
1,20,14437.85076038821,None
1,8,14438.008001625338,None
1,44,14438.126061753346,None
1,42,14438.241464371824,None
1,46,14438.318053545509,None
1,44,14438.326149887265,None
1,44,14438.370608058542,None
0,18,14438.475988233713,0
0,7,14442.073688109922,1
1,7,14442.073688109922,None
1,7,14442.422489122207,None
1,7,14443.169761533512,None
0,14,14443.173828704794,1
1,14,14443.173828704794,None
1,7,14443.435081997903,None
1,7,14443.486803301763,None
1,7,14443.514839797348,None
1,7,14443.682164396729,None
1,7,14444.25047125996,None
0,40,14444.707898905595,1
1,40,14444.707898905595,None
1,40,14445.005235036057,None
1,40,14445.19048462295,None
1,14,14445.22820765052,None
1,14,14445.246785288991,None
1,40,14445.274307539801,None
1,7,14445.30822159144,None
1,7,14445.418463601905,None
1,14,14445.644090529608,None
1,40,14445.795788310079,None
1,40,14445.807986818822,None
1,40,14446.035980977746,None
1,7,14446.05144840698,None
1,40,14446.189368857495,None
1,14,14446.216418463895,None
1,7,14446.58190653865,None
1,7,14446.65851788729,None
1,7,14446.853608356174,None
1,7,14446.978909809366,None
1,14,14447.019474273273,None
1,14,14447.069201369699,None
1,40,14447.156657758936,None
1,7,14447.228841855156,None
1,14,14447.907171198874,None
1,7,14448.006778471607,None
1,7,14448.01790391072,None
1,40,14448.177592186696,None
1,40,14448.180611809257,None
1,7,14448.531713494249,None
1,7,14448.636870092527,None
1,7,14448.803342052497,None
1,7,14449.39587603027,None
1,7,14449.43378762058,None
1,14,14449.51427957335,None
1,7,14449.568851165186,None
1,14,14449.649403203848,None
1,14,14449.663487055632,None
1,14,14449.671711091167,None
1,14,14449.826590169545,None
1,40,14449.926102332418,None
1,14,14449.98052141342,None
1,7,14450.125329537583,None
1,40,14450.258941500297,None
1,14,14450.422091912487,None
1,14,14450.605981648874,None
1,14,14450.908571368462,None
1,14,14451.048469508123,None
1,14,14451.11940058251,None
1,7,14451.17452553417,None
1,7,14451.275845492992,None
1,7,14451.457759441224,None
1,7,14451.691730555083,None
1,14,14451.750425493394,None
1,14,14451.756771656226,None
1,40,14451.86840436013,None
1,40,14451.951881731084,None
1,40,14452.062415708237,None
1,40,14452.269615943036,None
1,14,14452.376855219554,None
1,40,14452.384698314938,None
1,14,14452.39023805329,None
1,7,14452.406983952887,None
1,40,14452.407697555042,None
1,40,14452.432467180573,None
1,14,14452.442692091467,None
1,7,14452.63068054884,None
1,7,14452.65301010362,None
1,7,14452.72979074141,None
1,40,14452.858994331862,None
1,40,14452.922659198337,None
1,40,14453.107789607442,None
1,40,14453.398819361284,None
1,40,14453.423181398224,None
1,7,14453.859498506548,None
1,14,14453.983824655206,None
1,7,14454.128604508123,None
1,7,14454.202766518643,None
1,7,14454.372724051336,None
1,14,14454.443660907333,None
1,40,14454.621196579928,None
1,14,14454.693805180012,None
0,28,14454.710275230746,1
1,28,14454.710275230746,None
1,14,14454.785136049926,None
1,40,14454.799598656327,None
1,14,14454.954138283736,None
1,28,14455.064316611266,None
1,40,14455.278076553386,None
1,7,14455.29791550348,None
1,40,14455.325173035815,None
1,14,14455.352965461676,None
0,36,14455.798381840976,0
0,27,14456.598780365764,0
0,22,14458.927076486123,1
1,22,14458.927076486123,None
1,22,14459.14402409274,None
1,22,14460.171359040161,None
1,22,14461.195191923487,None
1,22,14461.604066226177,None
1,22,14462.113392358084,None
1,22,14462.753988815282,None
1,22,14463.30137594311,None
1,22,14463.449164170945,None
1,22,14463.54033733509,None
1,22,14463.61181503408,None
1,22,14464.100025099047,None
1,22,14464.384078861001,None
1,22,14464.635962797212,None
1,22,14464.876928689753,None
1,22,14465.255053138266,None
1,22,14465.345983025998,None
1,22,14465.59604387948,None
1,22,14466.347439411755,None
1,22,14466.82529167602,None
1,22,14467.818475220656,None
1,22,14469.110037037557,None
1,22,14470.169682534199,None
1,22,14470.20167557652,None
1,22,14470.980877134341,None
1,22,14471.422147572097,None
1,22,14471.791173367677,None
1,22,14472.393542350099,None
1,22,14473.11314946075,None
1,22,14473.428731396165,None
1,22,14473.688699502787,None
1,22,14474.502306839995,None
1,22,14474.629595214195,None
1,22,14475.191671251094,None
1,22,14475.589769075312,None
1,22,14476.247967296553,None
1,22,14477.561494081188,None
1,22,14477.662596430186,None
1,22,14478.14083173163,None
1,22,14479.310839253281,None
1,22,14480.130011598643,None
1,22,14480.38892945357,None
1,22,14480.42314393972,None
1,22,14480.674234085202,None
1,22,14481.143475748184,None
1,22,14481.745896587676,None
0,38,14482.359582764017,1
1,38,14482.359582764017,None
1,38,14482.388054978257,None
1,22,14482.42102775403,None
1,22,14482.49118204759,None
1,22,14482.643026157271,None
1,22,14482.738085068573,None
1,38,14483.055067545882,None
1,22,14483.319365541602,None
1,22,14483.341015883741,None
1,22,14483.598522391992,None
1,22,14483.758526755004,None
1,38,14483.861277918031,None
1,22,14484.01201643768,None
1,22,14484.189417364376,None
1,22,14484.337617903979,None
1,22,14484.348276545235,None
1,22,14484.387810949996,None
1,22,14484.708534363259,None
1,38,14484.757025548244,None
1,38,14485.12270532917,None
1,38,14485.566664687216,None
1,22,14485.82056728436,None
1,38,14486.217796737563,None
1,38,14486.254383995023,None
1,22,14486.409843205232,None
1,38,14486.460420233916,None
1,38,14487.180676015718,None
1,38,14487.350725034641,None
1,38,14487.647699047886,None
1,22,14487.97977182329,None
1,22,14488.190791007004,None
1,38,14488.276664951385,None
1,22,14489.060841108609,None
1,38,14489.142108614322,None
1,38,14489.465315690926,None
1,38,14489.584953493168,None
1,38,14489.722672316475,None
1,38,14489.804767729154,None
1,22,14489.88983894322,None
1,22,14490.458797825419,None
0,2,14490.99988528596,0
0,8,14491.677152700751,0
0,5,14495.133625511084,1
1,5,14495.133625511084,None
1,5,14495.446869139141,None
0,3,14495.682476869059,0
0,30,14502.366816922873,1
1,30,14502.366816922873,None
1,30,14502.458835956635,None
1,30,14503.220173356103,None
1,30,14503.726621254755,None
1,30,14503.852926486343,None
1,30,14504.04585049284,None
1,30,14504.945799954437,None
0,28,14505.112879018836,0
0,40,14505.517745565314,0
0,42,14506.28811742693,0
0,44,14510.06836887242,0
0,4,14520.164957789815,1
1,4,14520.164957789815,None
1,4,14520.90460542083,None
1,4,14521.325835199474,None
1,4,14521.886090523483,None
1,4,14522.258802376018,None
1,4,14522.296407854126,None
1,4,14522.80845644543,None
1,4,14523.047840562922,None
1,4,14523.193578937953,None
1,4,14523.92126214082,None
0,33,14524.468963710817,1
1,33,14524.468963710817,None
1,4,14524.588413437341,None
1,33,14524.702409405014,None
1,4,14524.78110051346,None
1,33,14525.05985923407,None
1,4,14525.099236914435,None
1,4,14525.28415816699,None
1,4,14525.403734822028,None
1,4,14525.490308293245,None
1,4,14526.10840834168,None
1,4,14526.34714013048,None
1,33,14526.483738982273,None
1,33,14526.888093638087,None
1,33,14527.25043259092,None
1,4,14527.30926142068,None
1,33,14527.330340192078,None
1,33,14528.016585025043,None
1,4,14528.24367537905,None
1,33,14528.29710984863,None
1,33,14528.422273080256,None
1,33,14529.380325327433,None
0,14,14529.463958707127,0
0,22,14542.005517332213,0
0,21,14548.67001242711,1
1,21,14548.67001242711,None
1,21,14548.989161657624,None
1,21,14549.723733978579,None
1,21,14549.924156763012,None
1,21,14550.338272117808,None
1,21,14550.790536986118,None
1,21,14550.850704173477,None
1,21,14551.649756873441,None
1,21,14551.688521995116,None
1,21,14551.863436160815,None
1,21,14553.066685130796,None
1,21,14553.970379360328,None
1,21,14554.012214521761,None
1,21,14554.040656243553,None
1,21,14554.339951145872,None
1,21,14555.240710464197,None
1,21,14556.454911837734,None
1,21,14557.636208311074,None
1,21,14558.270343570875,None
1,21,14558.658350486765,None
1,21,14559.825783018732,None
1,21,14560.94513977534,None
1,21,14561.082948646774,None
1,21,14561.250084429319,None
1,21,14561.310212486975,None
1,21,14561.847586515776,None
0,16,14562.672899603545,1
1,16,14562.672899603545,None
1,16,14562.854855818936,None
1,16,14563.630883458834,None
1,21,14563.824911806581,None
0,46,14564.153605714571,0
0,34,14573.39876337446,1
1,34,14573.39876337446,None
1,34,14573.40235140314,None
1,34,14573.437319296228,None
1,34,14574.92337182104,None
1,34,14575.5740043535,None
1,34,14575.841258185019,None
1,34,14576.525550841438,None
1,34,14576.599075941744,None
1,34,14576.909876125668,None
1,34,14577.035341538753,None
1,34,14577.230088604998,None
1,34,14577.741777841804,None
1,34,14579.220804563145,None
1,34,14580.476238315392,None
1,34,14580.920375814929,None
0,43,14580.97564469434,1
1,43,14580.97564469434,None
1,43,14581.071456288446,None
1,43,14581.363735806408,None
1,34,14581.492696698127,None
1,43,14581.513642323684,None
1,43,14582.755453343956,None
1,34,14582.849463172093,None
1,43,14583.12156851976,None
1,34,14583.42319989062,None
1,34,14583.592959733378,None
1,34,14583.968425399664,None
1,34,14584.184016041263,None
1,43,14584.675788236927,None
1,34,14585.07246723795,None
1,43,14585.784275250762,None
1,34,14585.96044764458,None
1,43,14586.210889220702,None
1,43,14586.332452737079,None
1,43,14587.11162071744,None
1,34,14587.250823945647,None
1,34,14587.30212082376,None
1,34,14587.322461066524,None
1,43,14587.50194666646,None
0,33,14587.512420886555,0
0,38,14594.673452250541,0
0,11,14602.744197017875,1
1,11,14602.744197017875,None
1,11,14602.824502813743,None
1,11,14603.075766178326,None
1,11,14603.5811278446,None
1,11,14603.632728148794,None
0,7,14604.260375174885,0
0,13,14604.917568171304,1
1,13,14604.917568171304,None
1,13,14605.393904824545,None
0,21,14606.014567810624,0
0,5,14606.19379481722,0
0,20,14611.130927607363,0
0,39,14615.401041336054,1
1,39,14615.401041336054,None
1,39,14615.979833451458,None
0,41,14616.697753132223,1
1,41,14616.697753132223,None
0,4,14616.760758443274,0
0,37,14625.005610188971,0
0,24,14630.723332178793,1
1,24,14630.723332178793,None
1,24,14630.75682205792,None
1,24,14631.655806622179,None
1,24,14632.080504086112,None
1,24,14632.309323879028,None
1,24,14632.547046522139,None
1,24,14632.570628631427,None
1,24,14633.705476086492,None
1,24,14636.286667741646,None
1,24,14636.35507049923,None
1,24,14636.915487323424,None
1,24,14636.947344017868,None
1,24,14637.157243230791,None
1,24,14637.783916428933,None
0,23,14637.997336539654,0
0,35,14643.572161575172,0
0,8,14647.189478944914,1
1,8,14647.189478944914,None
1,8,14648.85600114668,None
1,8,14649.052041866029,None
1,8,14649.135972076052,None
0,16,14650.353889953958,0
0,11,14656.855571290158,0
0,30,14658.51883822686,0
0,13,14660.133524694935,0
0,15,14665.169543162074,0
0,3,14666.539126602811,1
1,3,14666.539126602811,None
1,3,14667.03496918888,None
0,39,14667.33210538753,0
0,19,14677.434084452543,0
0,27,14677.491854997847,1
1,27,14677.491854997847,None
1,27,14677.802325778688,None
1,27,14677.976138692167,None
1,27,14677.976367790205,None
1,27,14678.411280801336,None
1,27,14679.540298335072,None
1,27,14680.935166224925,None
1,27,14681.417065776172,None
1,27,14681.591276300152,None
1,27,14681.744903343666,None
1,27,14682.396573209946,None
1,27,14682.54643621328,None
1,27,14682.844843961264,None
1,27,14682.952403555633,None
1,27,14683.018195637382,None
1,27,14683.672410705338,None
1,27,14685.402900863068,None
1,27,14685.436487419965,None
1,27,14685.5074257352,None
1,27,14685.529140336006,None
1,27,14685.554927756673,None
0,44,14685.776466680583,1
1,44,14685.776466680583,None
1,44,14685.925321737703,None
1,27,14685.973779943151,None
1,44,14686.290653709168,None
1,27,14686.3220541558,None
1,27,14686.46047402254,None
1,27,14686.774745811143,None
1,44,14687.04380560917,None
1,27,14687.046780380604,None
1,27,14687.09089491855,None
1,44,14687.731840016215,None
1,27,14687.93213165567,None
1,44,14687.989387682966,None
1,44,14688.006469301925,None
1,44,14688.116479031016,None
1,27,14688.127611751403,None
0,36,14688.192467508188,1
1,36,14688.192467508188,None
1,27,14688.292365436144,None
1,27,14688.591566012139,None
1,27,14688.741528920378,None
1,36,14688.879326455011,None
1,44,14689.04212896257,None
1,44,14689.190184103429,None
1,44,14689.201392608506,None
1,27,14689.239161205485,None
1,27,14689.380725293464,None
1,36,14689.489189605882,None
1,36,14689.835426497086,None
1,36,14689.871797682124,None
1,27,14690.115708877614,None
1,44,14690.132511747759,None
1,36,14690.242290687134,None
1,27,14690.263367690633,None
1,36,14690.283886979065,None
1,27,14690.479418815343,None
1,36,14690.5578238902,None
1,27,14691.056256656226,None
1,44,14691.08684272437,None
1,27,14691.196470169798,None
1,44,14691.418410380535,None
1,44,14691.692011641735,None
1,44,14691.706344706567,None
1,44,14691.7972444704,None
1,36,14692.017463758713,None
1,27,14692.20096298832,None
1,36,14692.267855072976,None
1,36,14692.300753749088,None
1,44,14692.60163275939,None
1,27,14692.645134264742,None
1,27,14692.716039668529,None
1,27,14692.758569308788,None
1,36,14692.93911968415,None
1,44,14693.196456944263,None
1,36,14693.319166386278,None
1,27,14693.409715918438,None
1,27,14693.428208522406,None
1,36,14693.918726188786,None
1,44,14693.930410337123,None
1,27,14693.992675306548,None
1,27,14694.00024962773,None
1,44,14694.199091312621,None
1,36,14694.298154595728,None
1,36,14694.304316813033,None
1,27,14694.557638401451,None
1,27,14694.966234117783,None
1,27,14695.333779507697,None
1,36,14695.468322008279,None
1,36,14695.561701089426,None
1,27,14695.729594277911,None
1,27,14695.887541616736,None
1,44,14695.89221437241,None
1,44,14695.93768811824,None
1,27,14696.233398083083,None
1,36,14696.291302817179,None
1,36,14696.31885888666,None
1,27,14696.355914988915,None
1,36,14696.793411424274,None
1,44,14697.12171375787,None
1,36,14697.139578725295,None
1,36,14697.182779592771,None
1,27,14697.22535436423,None
1,27,14697.376216996981,None
1,36,14697.383561894318,None
1,44,14697.496772923176,None
1,36,14697.515953476435,None
1,44,14697.554427587325,None
1,36,14697.748772672172,None
1,44,14697.882343938347,None
1,44,14697.976639215329,None
1,36,14698.006705936155,None
1,27,14698.024578454986,None
1,44,14698.284683399359,None
1,44,14698.691611123877,None
1,27,14698.746985907315,None
1,27,14698.780091578083,None
1,44,14698.802051928176,None
1,27,14698.895228425388,None
1,27,14699.30538496474,None
1,27,14699.391486174072,None
1,44,14699.52742289998,None
1,44,14699.582536495338,None
1,44,14700.535112065256,None
1,27,14700.579677701324,None
1,44,14700.695496569351,None
0,32,14700.748549415926,0
0,2,14705.138426936002,1
1,2,14705.138426936002,None
1,2,14705.282246220546,None
1,2,14706.802903686003,None
1,2,14707.642087172784,None
1,2,14707.797359629165,None
1,2,14708.433147053978,None
1,2,14709.148106364242,None
1,2,14709.154104792737,None
1,2,14709.563638238684,None
1,2,14710.14212143745,None
1,2,14711.248050822454,None
1,2,14711.56324330753,None
1,2,14711.654306811264,None
1,2,14711.876931209661,None
1,2,14711.905022659463,None
1,2,14712.266999107736,None
1,2,14714.177691953166,None
1,2,14714.76106789873,None
1,2,14715.226356662455,None
1,2,14715.736687354323,None
1,2,14716.288950628797,None
1,2,14716.30205755444,None
1,2,14716.744675467467,None
1,2,14717.559465964056,None
1,2,14717.773254760497,None
1,2,14718.597262650792,None
1,2,14718.624296145994,None
1,2,14719.19731050084,None
1,2,14719.794346370749,None
1,2,14721.097635782915,None
1,2,14721.306027519446,None
1,2,14721.77672544938,None
1,2,14721.894519429976,None
1,2,14722.254695515248,None
1,2,14722.717022112463,None
1,2,14722.756100366596,None
1,2,14723.247916054912,None
1,2,14723.26611411975,None
1,2,14723.861595276263,None
1,2,14724.710618267298,None
1,2,14724.869606652403,None
1,2,14724.922595192334,None
1,2,14725.340985510089,None
1,2,14726.17860421815,None
1,2,14726.795373413019,None
0,3,14726.89969957436,0
0,31,14727.417399152968,0
0,41,14727.999544876124,0
0,8,14731.492496907256,0
0,27,14736.543719693565,0
0,24,14741.12021459639,0
0,2,14764.870944474607,0
0,18,14793.826618193278,1
1,18,14793.826618193278,None
1,18,14793.955821234153,None
1,18,14794.002147612864,None
1,18,14794.15519338513,None
1,18,14794.690591915454,None
1,18,14795.634988034843,None
1,18,14796.17823270499,None
1,18,14796.679931000988,None
1,18,14797.079531283336,None
1,18,14798.052937181614,None
1,18,14798.231266710183,None
1,18,14799.144559989669,None
1,18,14799.718754455489,None
1,18,14799.97517884974,None
1,18,14800.355594827046,None
1,18,14800.434355534275,None
1,18,14800.54910564676,None
1,18,14801.170338620044,None
1,18,14801.355735287021,None
1,18,14801.445791059576,None
1,18,14801.950594836748,None
1,18,14802.912300466747,None
1,18,14803.17978269954,None
1,18,14804.29739173118,None
0,43,14804.477928250546,0
0,44,14811.597911218667,0
0,9,14812.382240265073,1
1,9,14812.382240265073,None
1,9,14812.785905423383,None
1,9,14814.190785716748,None
1,9,14814.50422488617,None
1,9,14814.661615424755,None
1,9,14815.150363430603,None
1,9,14815.363325874883,None
1,9,14815.626585684568,None
1,9,14816.193143336259,None
1,9,14816.860847589765,None
1,9,14817.10489912148,None
1,9,14817.204412736874,None
1,9,14817.348460868496,None
1,9,14817.63261241576,None
1,9,14817.875742762939,None
1,9,14818.113641901151,None
1,9,14818.408791560658,None
1,9,14818.656930260906,None
1,9,14818.65696264395,None
1,9,14819.908273119217,None
1,9,14821.267220203534,None
1,9,14821.731585881762,None
1,9,14823.50442850835,None
1,9,14823.666055488113,None
1,9,14824.119355232724,None
1,9,14825.869622808013,None
1,9,14826.134095057092,None
1,9,14826.318045125296,None
1,9,14826.769355468443,None
1,9,14827.152004923179,None
1,9,14827.17531242906,None
1,9,14827.784316089866,None
1,9,14829.114700758759,None
1,9,14829.139063287004,None
1,9,14829.638395231912,None
1,9,14830.484931936995,None
1,9,14830.884892743079,None
1,9,14831.867413248488,None
